bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,Y,Y,Y,69,1392,212
ab,Y,Y,N,24,203,0
ac,N,N,N,0,1,0
ad,N,Y,N,0,6,0
ae,Y,Y,N,66,378,0
af,N,Y,N,0,2,0
ag,N,Y,N,0,3,0
ah,N,N,N,0,0,0
ai,Y,Y,N,31,260,1
ak,Y,Y,N,92,2131,0
al,Y,Y,N,70,655,0
am,Y,Y,N,282,1965,0
an,Y,Y,N,64,1592,0
ao,Y,Y,N,10,99,0
ap,Y,Y,N,21,144,0
ar,N,Y,N,0,3,0
as,Y,Y,N,24,281,0
at,Y,Y,N,53,661,0
au,Y,Y,N,21,133,0
av,Y,Y,N,2,12,0
aw,Y,Y,N,21,215,0
ay,Y,Y,N,10,91,0
az,Y,Y,N,26,198,0
aá,N,N,N,0,0,0
aé,N,N,N,0,0,0
aó,N,N,N,0,0,0
aŋ,Y,Y,N,3,38,0
aɓ,Y,Y,N,112,613,0
aɔ,Y,Y,N,6,37,0
aɛ,N,Y,N,1,7,1
ba,Y,Y,Y,47,308,162
bb,N,N,N,0,0,0
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,N,Y,Y,0,254,145
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,224,439,123
bk,N,N,N,0,0,0
bl,Y,N,N,2,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,Y,Y,Y,22,164,66
bp,N,N,N,0,0,0
br,N,N,N,0,1,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,26,383,20
bv,N,N,N,0,0,0
bw,N,Y,N,0,13,0
by,Y,Y,N,2,108,0
bz,N,N,N,0,0,0
bá,N,N,N,0,0,0
bé,N,N,N,0,0,0
bó,N,N,N,0,0,0
bŋ,N,N,N,0,0,0
bɓ,N,N,N,0,0,0
bɔ,Y,Y,Y,6,46,14
bɛ,Y,Y,Y,3,36,17
ca,N,N,N,0,0,0
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,N,N,N,0,0,0
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,N,N,N,0,0,0
ci,N,N,N,0,0,0
ck,N,N,N,0,1,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
co,N,N,N,0,0,0
cp,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cu,N,N,N,0,0,0
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cz,N,N,N,0,0,0
cá,N,N,N,0,0,0
cé,N,N,N,0,0,0
có,N,N,N,0,0,0
cŋ,N,N,N,0,0,0
cɓ,N,N,N,0,0,0
cɔ,N,N,N,0,0,0
cɛ,N,N,N,0,0,0
da,N,Y,Y,1,146,100
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,2,110,51
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,N,N,N,0,0,0
di,N,Y,Y,1,56,39
dk,N,N,N,0,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
do,N,Y,Y,0,89,32
dp,N,N,N,0,0,0
dr,N,N,N,0,0,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,N,Y,N,0,13,1
dv,N,N,N,0,0,0
dw,N,Y,N,0,24,0
dy,N,N,N,0,0,0
dz,N,N,N,0,0,0
dá,N,N,N,0,0,0
dé,N,N,N,0,0,0
dó,N,N,N,0,0,0
dŋ,N,N,N,0,0,0
dɓ,N,N,N,0,0,0
dɔ,N,Y,Y,0,28,16
dɛ,N,Y,Y,0,93,44
ea,Y,Y,N,4,8,1
eb,Y,Y,N,25,92,0
ec,N,N,N,0,0,0
ed,N,N,N,0,1,0
ee,Y,Y,Y,51,110,79
ef,N,N,N,0,1,0
eg,N,Y,N,0,2,0
eh,N,N,N,0,0,0
ei,Y,Y,Y,10,33,2
ek,Y,Y,N,132,517,0
el,Y,Y,N,36,1197,1
em,Y,Y,N,19,228,0
en,Y,Y,N,28,360,0
eo,Y,Y,N,3,4,0
ep,Y,Y,N,11,92,0
er,N,N,N,0,1,0
es,Y,Y,N,42,268,0
et,Y,Y,N,165,142,0
eu,Y,Y,N,5,11,0
ev,N,Y,N,1,6,0
ew,Y,Y,N,18,77,0
ey,Y,Y,N,121,332,0
ez,Y,Y,N,16,47,0
eá,N,N,N,0,0,0
eé,N,N,N,0,0,0
eó,N,N,N,0,0,0
eŋ,N,Y,N,0,5,0
eɓ,Y,Y,N,39,378,0
eɔ,Y,Y,N,3,3,0
eɛ,N,N,N,0,0,0
fa,Y,Y,N,3,3,0
