bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,N,Y,Y,0,101,64
ab,Y,Y,Y,81,114,2
ac,Y,Y,N,20,16,1
ad,Y,Y,N,50,48,1
ae,N,N,N,1,1,0
af,Y,Y,N,21,30,1
ag,Y,Y,N,28,26,0
ah,Y,Y,N,22,17,1
ai,Y,Y,Y,2,48,37
aj,Y,Y,N,40,28,0
ak,Y,Y,Y,75,143,2
al,Y,Y,N,2,5,1
am,Y,Y,N,17,59,1
an,Y,Y,Y,72,370,98
ao,N,N,N,0,0,0
ap,Y,Y,N,12,15,0
aq,N,N,N,0,0,0
ar,Y,Y,N,4,46,1
as,Y,Y,Y,35,32,5
at,Y,Y,N,56,42,1
au,N,Y,Y,1,40,38
av,Y,Y,N,21,10,0
aw,Y,Y,N,19,20,0
ay,Y,Y,N,18,35,0
az,Y,Y,N,27,45,0
aà,N,N,N,0,1,1
aá,N,Y,Y,0,2,2
aè,N,N,N,0,0,0
aé,N,N,N,0,0,0
aì,N,N,N,0,0,0
aí,N,N,N,1,1,0
aò,N,N,N,0,0,0
aó,N,N,N,0,0,0
aù,N,N,Y,1,1,2
aú,N,N,N,0,0,0
aā,N,N,N,0,0,0
aē,N,N,N,0,0,0
aī,N,N,N,0,0,0
aō,N,N,N,0,0,0
aū,N,N,N,0,0,0
ba,Y,Y,Y,112,113,22
bb,N,N,N,0,0,0
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,Y,16,410,342
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,10,33,25
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,Y,Y,Y,7,23,13
bp,N,N,N,0,0,0
bq,N,N,N,0,0,0
br,N,N,N,0,1,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,41,54,22
bv,N,N,N,0,0,0
bw,Y,Y,N,19,12,0
by,Y,Y,N,50,80,0
bz,N,N,N,0,0,0
bà,Y,Y,Y,25,25,6
bá,Y,Y,Y,4,4,3
bè,Y,Y,Y,3,18,4
bé,Y,Y,Y,5,17,16
bì,N,N,N,1,0,0
bí,N,N,N,0,1,1
bò,N,Y,Y,1,2,2
bó,N,N,N,0,1,1
bù,N,N,Y,1,1,2
bú,N,Y,Y,0,2,2
bā,Y,Y,N,9,3,1
bē,N,Y,Y,1,6,4
bī,N,N,N,0,0,0
bō,N,N,N,0,1,1
bū,N,N,N,0,0,0
ca,Y,N,N,7,0,1
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,Y,Y,Y,13,6,5
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,N,N,N,0,0,0
ci,Y,Y,Y,60,24,6
cj,N,N,N,0,0,0
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
co,Y,Y,Y,16,23,10
cp,N,N,N,0,0,0
cq,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,1,0
ct,N,N,N,0,0,0
cu,Y,Y,Y,11,19,5
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cz,N,N,N,0,0,0
cà,N,N,N,0,0,0
cá,Y,N,N,3,0,1
cè,N,N,N,0,1,1
cé,N,N,N,1,0,1
cì,N,N,N,1,0,1
cí,Y,N,N,2,0,1
cò,Y,N,N,2,1,1
có,N,N,N,1,0,0
cù,N,Y,Y,0,2,2
cú,N,N,N,0,0,0
cā,N,N,N,0,0,0
cē,N,N,N,0,0,0
cī,N,N,N,0,0,0
cō,N,N,N,0,0,0
cū,N,N,N,0,1,1
da,Y,Y,Y,32,43,17
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,14,79,26
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,N,N,N,1,0,0
di,Y,Y,Y,18,59,35
dj,N,N,N,0,0,0
dk,N,N,N,0,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,Y,N,N,5,0,1
do,Y,Y,Y,12,53,15
dp,N,N,N,0,1,0
dq,N,N,N,0,0,0
dr,N,N,N,1,1,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,Y,Y,Y,28,16,11
dv,N,N,N,0,0,0
dw,N,N,N,0,0,0
dy,N,N,N,0,0,0
dz,Y,Y,N,60,76,0
dà,Y,Y,Y,14,6,3
dá,Y,Y,Y,6,2,2
