bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,N,Y,N,0,3,0
ab,N,Y,N,1,57,0
ad,Y,Y,N,9,245,0
ae,N,Y,N,0,2,0
af,Y,Y,N,3,35,0
ag,Y,Y,N,19,707,0
ah,Y,Y,N,3,74,0
ai,N,N,N,0,0,0
aj,N,Y,N,0,2,0
ak,N,Y,N,0,156,0
al,Y,Y,N,10,351,0
am,Y,Y,N,17,308,0
an,Y,Y,N,17,1343,0
ao,N,N,N,0,0,0
ap,Y,Y,N,2,82,0
ar,Y,Y,N,2,159,0
as,Y,Y,N,2,120,0
at,Y,Y,N,5,244,0
au,N,N,N,0,0,0
av,Y,Y,N,5,116,0
aw,N,Y,N,0,81,0
ax,N,N,N,0,1,0
ay,Y,Y,N,4,130,0
az,N,Y,N,0,31,0
ba,Y,Y,Y,24,380,85
bb,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,Y,19,208,44
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,Y,Y,N,22,36,0
bi,Y,Y,Y,5,194,36
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,Y,Y,Y,15,98,47
bp,N,N,N,0,0,0
br,N,N,N,0,0,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,7,157,12
bv,N,N,N,1,0,0
bw,Y,Y,N,20,69,0
bx,N,N,N,0,0,0
by,N,Y,N,0,9,0
bz,N,N,N,0,0,0
da,Y,Y,Y,31,15,5
db,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,11,524,347
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,Y,Y,N,14,34,0
di,Y,Y,Y,44,57,18
dj,N,N,N,0,0,0
dk,N,N,N,0,0,0
dl,N,Y,N,0,4,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
do,Y,Y,Y,25,17,5
dp,N,N,N,0,0,0
dr,N,Y,N,0,376,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,Y,Y,Y,41,27,5
dv,N,N,N,0,0,0
dw,Y,Y,N,16,510,0
dx,N,N,N,0,0,0
dy,N,N,N,0,1,0
dz,Y,Y,N,299,884,1
ea,N,N,N,0,0,0
eb,N,Y,N,0,3,0
ed,N,Y,N,1,791,0
ee,N,N,N,0,0,0
ef,N,Y,N,0,19,0
eg,N,Y,N,1,629,0
eh,N,Y,N,0,4,0
ei,N,N,N,0,0,0
ej,N,Y,N,0,3,0
ek,N,Y,N,1,47,0
el,N,Y,N,0,1024,0
em,Y,Y,N,47,115,0
en,Y,Y,N,34,347,0
eo,N,N,N,0,0,0
ep,N,Y,N,0,6,0
er,N,Y,N,0,45,0
es,N,Y,N,1,27,0
et,Y,Y,N,3,133,0
eu,N,N,N,0,0,0
ev,Y,Y,N,2,85,0
ew,N,Y,N,0,13,0
ex,N,N,N,0,0,0
ey,N,Y,N,1,42,0
ez,N,Y,N,0,20,0
fa,Y,Y,Y,33,52,23
fb,N,N,N,0,0,0
fd,N,N,N,0,0,0
fe,Y,Y,Y,20,56,5
ff,N,N,N,0,0,0
fg,N,N,N,0,0,0
fh,N,Y,N,0,52,0
fi,Y,Y,Y,7,12,6
fj,N,N,N,0,0,0
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fo,N,Y,N,0,4,0
fp,N,N,N,0,0,0
fr,N,N,N,0,1,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fu,Y,Y,Y,54,43,5
fv,N,N,N,0,0,0
fw,N,N,N,0,0,0
fx,N,N,N,0,0,0
fy,N,N,N,0,0,0
fz,N,N,N,0,0,0
ga,Y,Y,Y,75,520,194
gb,N,N,N,0,0,0
gd,N,N,N,0,0,0
ge,Y,Y,Y,9,423,80
gf,N,N,N,0,0,0
gg,N,N,N,0,0,0
gh,Y,Y,N,20,32,0
gi,Y,Y,Y,323,474,69
gj,N,N,N,0,0,0
gk,N,N,N,0,0,0
gl,N,N,N,0,0,0
gm,N,N,N,0,0,0
gn,N,N,N,0,0,0
go,Y,Y,Y,23,1073,980
gp,N,N,N,0,0,0
gr,N,N,N,0,0,0
gs,N,N,N,0,0,0
gt,N,N,N,0,0,0
gu,Y,Y,Y,805,236,67
gv,N,N,N,0,0,0
gw,Y,Y,N,18,134,0
gx,N,N,N,0,0,0
gy,Y,Y,N,23,17,0
gz,N,N,N,0,0,0
ha,Y,Y,Y,150,596,53
hb,N,N,N,0,0,0
hd,N,N,N,0,0,0
he,Y,Y,Y,80,273,17
hf,N,N,N,0,0,0
hg,N,N,N,0,0,0
hh,N,N,N,0,0,0
hi,Y,Y,Y,43,259,29
hj,N,N,N,0,0,0
hk,N,N,N,0,0,0
hl,N,N,N,0,0,0
hm,N,N,N,0,0,0
hn,N,N,N,0,0,0
ho,Y,Y,Y,46,219,17
hp,N,N,N,0,1,0
hr,N,Y,N,0,5,0
hs,N,N,N,0,1,0
ht,N,N,N,0,0,0
hu,Y,Y,Y,32,367,26
hv,N,N,N,0,0,0
hw,Y,Y,N,13,62,0
hx,N,N,N,0,0,0
hy,N,Y,N,0,16,0
hz,N,N,N,0,0,0
ia,N,N,N,0,1,0
ib,N,Y,N,0,43,0
id,Y,Y,N,2,556,0
ie,N,Y,N,0,3,0
if,N,Y,N,0,34,0
ig,N,Y,N,1,244,0
ih,N,Y,N,0,81,0
ii,N,N,N,0,1,1
ij,N,N,N,0,0,0
ik,N,Y,N,0,141,0
il,Y,Y,N,2,255,0
im,N,Y,N,0,202,0
in,Y,Y,N,2,461,0
io,N,Y,N,0,4,0
ip,N,Y,N,0,112,0
ir,N,Y,N,0,148,0
is,N,Y,N,1,935,0
it,N,Y,N,0,166,0
iu,N,Y,N,0,2,0
iv,N,Y,N,1,123,0
iw,N,Y,N,0,60,0
ix,N,N,N,0,0,0
iy,N,Y,N,1,110,1
iz,N,Y,N,0,10,0
ja,N,Y,N,1,3,0
jb,N,N,N,0,0,0
jd,N,N,N,0,0,0
je,N,N,N,0,0,0
jf,N,N,N,0,0,0
jg,N,N,N,0,0,0
jh,N,N,N,0,0,0
ji,N,N,N,0,0,0
jj,N,N,N,0,0,0
jk,N,N,N,0,0,0
jl,N,N,N,0,0,0
jm,N,N,N,0,0,0
jn,N,N,N,0,0,0
jo,N,N,N,0,0,0
jp,N,N,N,0,0,0
