bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,Y,Y,N,14,2270,0
ab,Y,Y,Y,1041,3194,3
ac,Y,Y,N,11,64,0
ad,Y,Y,N,10,176,0
ae,N,Y,N,0,44,0
af,Y,Y,N,15,179,0
ag,Y,Y,N,265,1235,1
ai,Y,Y,Y,34,1569,6
aj,Y,Y,N,5,136,0
ak,Y,Y,N,248,3015,1
al,Y,Y,N,93,3289,1
am,Y,Y,Y,243,2480,3
an,Y,Y,Y,64,3666,3
ao,N,Y,N,0,48,0
ap,Y,Y,N,2,28,0
ar,N,Y,N,0,2,0
as,Y,Y,N,86,1228,0
at,Y,Y,N,170,1744,1
au,N,N,N,0,0,0
av,Y,Y,N,5,54,0
aw,Y,Y,N,59,958,1
ay,Y,Y,N,42,658,0
az,Y,Y,N,18,304,1
aŋ,N,Y,N,0,9,0
aʼ,N,N,N,0,0,0
ba,Y,Y,Y,1963,4908,810
bb,Y,Y,Y,14,1587,4
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,Y,152,1300,230
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bi,Y,Y,Y,299,2301,217
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,Y,Y,Y,25,661,148
bp,N,N,N,0,0,0
br,N,N,N,0,0,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,226,1185,31
bv,N,N,N,0,0,0
bw,Y,Y,Y,151,443,2
by,Y,Y,N,185,615,0
bz,N,N,N,0,0,0
bŋ,N,N,N,0,0,0
bʼ,Y,Y,N,91,96,0
ca,N,Y,Y,0,328,224
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,N,Y,Y,0,82,47
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ci,N,Y,Y,0,79,2
cj,N,N,N,0,0,0
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
co,N,Y,Y,1,6,3
cp,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cu,N,Y,N,0,52,0
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cz,N,N,N,0,0,0
cŋ,N,N,N,0,0,0
cʼ,N,N,N,0,0,0
da,N,Y,Y,1,346,149
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,2,250,27
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
di,Y,Y,Y,4,503,146
dj,N,N,N,0,0,0
dk,N,N,N,0,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
do,N,Y,Y,0,80,29
dp,N,N,N,0,0,0
dr,N,N,N,0,0,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,N,Y,Y,0,130,37
dv,N,N,N,0,0,0
dw,N,Y,N,0,9,0
dy,N,Y,N,0,76,0
dz,N,N,N,0,0,0
dŋ,N,N,N,0,0,0
dʼ,N,N,N,0,0,0
ea,N,N,N,0,1,0
eb,Y,Y,N,839,945,1
ec,N,Y,N,1,9,0
ed,Y,Y,N,4,39,0
ee,Y,Y,Y,15,1935,3
ef,Y,Y,N,2,52,0
eg,Y,Y,N,497,818,1
ei,Y,Y,N,58,579,0
ej,Y,Y,N,2,18,0
ek,Y,Y,N,1010,1766,1
el,N,N,N,0,1,0
em,Y,Y,Y,104,905,2
en,Y,Y,N,169,1343,0
eo,N,Y,N,0,30,0
ep,N,Y,N,0,8,0
er,Y,Y,N,172,2693,1
es,Y,Y,N,16,571,0
et,Y,Y,N,39,625,0
eu,N,N,N,0,0,0
ev,N,Y,N,1,3,0
ew,Y,Y,N,16,396,1
ey,Y,Y,N,363,621,1
ez,Y,Y,N,4,382,0
eŋ,N,Y,N,0,2,0
eʼ,N,N,N,0,0,0
fa,N,Y,Y,0,180,62
fb,N,N,N,0,0,0
fc,N,N,N,0,0,0
fd,N,N,N,0,0,0
fe,N,Y,Y,1,46,2
ff,N,N,N,0,0,0
fg,N,N,N,0,0,0
fi,N,Y,N,0,50,0
fj,N,N,N,0,0,0
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fo,N,Y,Y,0,13,9
fp,N,N,N,0,0,0
fr,N,N,N,0,0,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fu,N,Y,Y,0,268,40
fv,N,N,N,0,0,0
fw,N,N,N,0,0,0
fy,N,N,N,0,0,0
fz,N,N,N,0,0,0
fŋ,N,N,N,0,0,0
fʼ,N,N,N,0,0,0
ga,Y,Y,Y,145,2787,1226
gb,N,N,N,0,0,0
gc,N,N,N,0,0,0
gd,N,N,N,0,0,0
ge,Y,Y,Y,16,1388,413
gf,N,N,N,0,0,0
gg,N,N,N,0,0,0
gi,Y,Y,Y,136,1276,102
gj,N,N,N,0,0,0
gk,N,N,N,0,0,0
gl,N,N,N,0,0,0
gm,N,N,N,0,0,0
gn,N,N,N,0,0,0
go,Y,Y,Y,4,429,120
gp,N,N,N,0,0,0
gr,N,N,N,0,0,0
gs,N,N,N,0,0,0
gt,N,N,N,0,0,0
gu,Y,Y,Y,165,960,56
gv,N,N,N,0,0,0
gw,Y,Y,N,132,402,0
gy,Y,Y,N,112,244,0
gz,N,N,N,0,0,0
gŋ,N,N,N,0,0,0
gʼ,Y,Y,N,85,919,0
ia,N,Y,Y,0,150,119
ib,Y,Y,N,12,1675,1
ic,N,Y,N,0,142,0
id,N,Y,N,1,66,0
ie,N,Y,Y,0,19,12
if,N,Y,N,0,106,0
ig,Y,Y,N,7,835,0
ii,Y,Y,N,2,1733,1
ij,N,Y,N,0,46,0
ik,Y,Y,N,12,1809,1
il,N,N,N,0,0,0
im,Y,Y,Y,3,1067,2
in,Y,Y,Y,3,1279,3
io,N,Y,N,0,8,0
ip,N,Y,N,0,16,0
ir,Y,Y,Y,6,6659,2
is,Y,Y,N,9,1200,1
it,Y,Y,N,9,1365,1
iu,N,N,N,0,0,0
iv,N,Y,N,0,21,0
iw,Y,Y,N,2,319,0
iy,Y,Y,N,2,512,0
iz,Y,Y,N,3,768,0
iŋ,N,Y,N,0,3,0
iʼ,N,N,N,0,0,0
ja,N,Y,Y,0,168,70
jb,N,N,N,0,0,0
jc,N,N,N,0,0,0
jd,N,N,N,0,0,0
je,N,Y,Y,0,121,15
jf,N,N,N,0,0,0
jg,N,N,N,0,0,0
ji,N,Y,Y,0,221,12
jj,N,N,N,0,0,0
jk,N,N,N,0,0,0
jl,N,N,N,0,0,0
jm,N,N,N,0,0,0
jn,N,N,N,0,0,0
jo,N,Y,Y,0,23,5
jp,N,N,N,0,0,0
jr,N,N,N,0,0,0
js,N,N,N,0,0,0
jt,N,N,N,0,0,0
ju,N,Y,Y,0,66,2
jv,N,N,N,0,0,0
jw,N,N,N,1,1,0
jy,N,N,N,0,0,0
jz,N,N,N,0,0,0
jŋ,N,N,N,0,0,0
jʼ,N,N,N,0,0,0
ka,Y,Y,Y,83,2217,1013
kb,N,N,N,0,0,0
kc,N,N,N,0,0,0
kd,N,N,N,0,0,0
ke,Y,Y,Y,3,613,117
kf,N,N,N,0,0,0
kg,N,N,N,0,0,0
ki,Y,Y,Y,466,2779,123
kj,N,N,N,0,0,0
kk,N,N,N,0,0,0
kl,N,N,N,0,0,0
km,N,N,N,0,0,0
kn,N,N,N,0,0,0
ko,Y,Y,Y,6,1406,39
kp,N,N,N,0,0,0
kr,N,N,N,0,0,0
ks,N,N,N,0,0,0
kt,N,N,N,0,0,0
ku,Y,Y,Y,616,4475,1431
kv,N,N,N,0,0,0
kw,Y,Y,N,250,1019,0
ky,Y,Y,N,290,625,1
kz,N,N,N,0,0,0
kŋ,N,N,N,0,0,0
kʼ,Y,Y,N,17,14,0
la,Y,Y,Y,4,2338,1087
lb,N,N,N,0,0,0
lc,N,N,N,0,0,0
ld,N,N,N,0,0,0
le,Y,Y,Y,2,979,277
lf,N,N,N,0,0,0
lg,N,N,N,0,0,0
li,Y,Y,Y,80,2263,294
lj,N,N,N,0,0,0
lk,N,N,N,0,0,0
ll,N,N,N,0,0,0
lm,N,N,N,0,0,0
ln,N,N,N,0,0,0
lo,Y,Y,Y,2,465,149
lp,N,N,N,0,0,0
lr,N,N,N,0,0,0
ls,N,N,N,0,0,0
lt,N,N,N,0,0,0
lu,Y,Y,Y,84,614,108
lv,N,N,N,0,0,0
lw,Y,Y,N,152,428,0
ly,Y,Y,N,89,487,0
lz,N,N,N,0,0,0
lŋ,N,N,N,0,0,0
lʼ,N,N,N,0,0,0
ma,Y,Y,Y,85,1440,464
mb,Y,Y,N,151,917,1
mc,N,N,N,0,0,0
md,N,N,N,0,0,0
me,Y,Y,Y,6,348,82
mf,N,N,N,0,0,0
mg,N,N,N,0,0,0
mi,Y,Y,Y,42,718,132
mj,N,N,N,0,0,0
mk,N,N,N,0,0,0
ml,N,N,N,0,0,0
mm,Y,Y,N,39,34,0
mn,N,N,N,0,0,0
mo,Y,Y,Y,3,196,90
mp,Y,Y,N,49,192,0
mr,N,N,N,0,0,0
ms,N,N,N,0,0,0
mt,N,N,N,0,0,0
mu,Y,Y,Y,787,3273,1007
mv,N,N,N,0,0,0
mw,Y,Y,N,345,775,1
my,Y,Y,N,6,154,0
mz,N,N,N,0,0,0
mŋ,N,N,N,0,0,0
mʼ,N,N,N,0,0,0
na,Y,Y,Y,227,1444,733
nb,N,N,N,0,0,0
nc,N,Y,N,0,11,0
nd,Y,Y,N,40,893,1
ne,Y,Y,Y,48,552,184
nf,Y,Y,N,6,27,0
ng,Y,Y,Y,915,2529,2
ni,Y,Y,Y,35,922,163
nj,Y,Y,N,48,194,0
nk,Y,Y,N,122,473,0
nl,N,N,N,0,0,0
nm,N,N,N,0,0,0
nn,Y,Y,N,18,38,0
no,Y,Y,Y,2,203,94
np,N,N,N,0,0,0
nr,N,N,N,0,0,0
ns,Y,Y,N,48,194,0
nt,Y,Y,N,57,362,1
nu,N,Y,Y,1,162,58
nv,N,Y,N,1,43,0
nw,N,Y,N,0,30,0
ny,Y,Y,Y,17,840,2
nz,Y,Y,N,11,188,0
nŋ,N,N,N,1,0,0
nʼ,Y,N,N,2349,0,0
oa,N,Y,N,0,4,0
ob,Y,Y,N,428,836,0
oc,Y,Y,N,3,35,0
od,Y,Y,N,5,39,0
oe,N,Y,N,0,11,0
of,Y,Y,N,4,20,0
og,Y,Y,N,481,104,1
oi,Y,Y,N,28,186,0
oj,Y,Y,N,2,22,0
ok,Y,Y,N,1670,1400,1
ol,Y,Y,Y,416,1200,2
om,Y,Y,Y,403,867,2
on,Y,Y,N,69,1133,1
oo,Y,Y,N,14,565,1
op,N,Y,N,1,20,0
or,N,Y,N,0,2,0
os,Y,Y,N,23,67,0
ot,Y,Y,N,52,155,0
ou,N,N,N,0,0,0
ov,N,N,N,1,1,0
ow,Y,Y,N,916,262,1
oy,Y,Y,N,21,100,1
oz,Y,Y,N,7,66,0
oŋ,N,N,N,0,0,0
oʼ,N,N,N,0,0,0
pa,N,Y,Y,1,124,28
pb,N,N,N,0,0,0
pc,N,N,N,0,0,0
pd,N,N,N,0,0,0
pe,Y,Y,Y,2,46,8
