bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,N,Y,Y,1,222,216
ab,N,Y,N,0,3,0
ac,N,Y,N,0,11,0
ad,N,Y,N,0,48,0
ae,N,N,N,0,0,0
af,N,Y,Y,0,40,2
ag,N,Y,N,0,115,0
ah,N,Y,Y,0,185,3
ai,N,N,N,0,0,0
aj,N,Y,N,0,5,0
ak,N,Y,Y,0,376,3
al,N,Y,Y,1,159,13
am,N,Y,Y,1,506,54
an,N,Y,Y,0,684,4
ap,N,Y,N,0,65,1
ar,N,Y,Y,0,257,15
as,N,Y,Y,0,456,3
at,N,Y,N,0,411,1
av,Y,Y,N,16,247,1
aw,Y,Y,Y,2,103,82
ay,N,Y,Y,0,333,244
az,N,Y,N,0,70,0
aŋ,N,Y,Y,0,296,31
aɓ,N,Y,N,0,86,1
aɗ,N,Y,Y,0,57,3
aə,N,N,N,0,0,0
aˈ,N,Y,Y,1,42,27
aα,N,N,N,0,0,0
ba,Y,Y,Y,78,56,5
bb,N,N,N,0,0,0
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,N,4,16,1
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,N,9,5,1
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bp,N,N,N,0,0,0
br,N,N,N,0,0,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bv,N,N,N,0,0,0
bw,N,N,N,1,0,0
by,N,N,N,0,0,0
bz,N,N,N,0,0,0
bŋ,N,N,N,0,0,0
bɓ,N,N,N,0,0,0
bɗ,N,N,N,0,0,0
bə,Y,Y,Y,93,332,56
bˈ,N,N,N,0,0,0
bα,N,N,N,0,0,0
ca,Y,Y,Y,25,21,4
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,Y,Y,N,5,7,1
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,N,N,N,0,0,0
ci,Y,Y,Y,71,105,65
cj,N,N,N,0,0,0
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
cp,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cz,N,N,N,0,0,0
cŋ,N,N,N,0,0,0
cɓ,N,N,N,0,0,0
cɗ,N,N,N,0,0,0
cə,Y,Y,N,7,3,0
cˈ,N,N,N,0,0,0
cα,N,N,N,0,0,0
da,Y,Y,Y,73,67,4
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,N,6,14,0
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,N,N,N,0,0,0
di,Y,Y,Y,58,73,10
dj,N,N,N,0,0,0
dk,N,N,N,0,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
dp,N,N,N,0,0,0
dr,N,Y,N,0,2,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
dv,N,N,N,0,0,0
dw,N,N,N,0,0,0
dy,N,N,N,0,1,1
dz,Y,Y,N,148,23,0
dŋ,N,N,N,0,0,0
dɓ,N,N,N,0,0,0
dɗ,N,N,N,0,0,0
də,Y,Y,Y,110,135,3
dˈ,N,N,N,0,0,0
dα,N,N,N,0,0,0
ea,N,N,N,0,1,1
eb,N,Y,N,0,2,0
ec,N,N,N,0,1,1
ed,N,Y,N,0,2,0
ee,N,Y,Y,1,320,316
ef,N,Y,N,0,6,1
eg,N,Y,N,1,8,0
eh,N,Y,N,1,15,1
ei,N,N,N,0,0,0
ej,N,N,N,0,0,0
ek,N,Y,N,0,29,0
el,N,Y,N,0,12,1
em,N,Y,Y,0,29,3
en,N,Y,N,0,2,0
ep,N,Y,N,0,7,0
er,N,Y,Y,1,83,58
es,N,Y,N,0,24,0
et,N,Y,N,0,15,1
ev,N,Y,N,0,11,0
ew,N,Y,Y,0,11,8
ey,N,Y,Y,0,12,5
ez,N,Y,N,0,15,0
eŋ,N,Y,Y,0,20,3
eɓ,N,Y,N,0,8,1
eɗ,N,Y,N,0,13,1
eə,N,Y,Y,0,4,4
eˈ,N,N,N,0,1,0
eα,N,N,N,0,0,0
fa,Y,Y,Y,78,41,7
fb,N,N,N,0,0,0
fc,N,N,N,0,0,0
fd,N,N,N,0,0,0
fe,N,Y,N,1,6,0
ff,N,N,N,0,0,0
fg,N,N,N,0,1,0
fh,N,N,N,0,0,0
fi,Y,Y,Y,4,5,4
fj,N,N,N,0,0,0
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fp,N,N,N,0,1,0
fr,N,N,N,0,0,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fv,N,N,N,0,0,0
fw,N,N,N,0,0,0
fy,N,N,N,0,0,0
fz,N,N,N,0,0,0
