bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,Y,Y,Y,18,210,3
ab,Y,Y,Y,3,139,7
ac,Y,Y,Y,7,172,65
ad,Y,Y,N,5,45,0
ae,N,Y,N,0,4,0
af,N,N,N,0,1,0
ag,N,Y,N,0,7,0
ah,N,N,N,0,0,0
ai,N,Y,N,0,3,0
aj,Y,Y,Y,3,480,132
ak,N,N,N,0,0,0
al,Y,Y,Y,11,262,80
am,Y,Y,Y,3,49,6
an,Y,Y,Y,4,264,20
ao,N,N,N,0,0,0
ap,N,Y,Y,0,6,2
aq,N,Y,N,0,35,0
ar,Y,Y,Y,2,37,2
as,Y,Y,N,2,30,1
at,N,Y,Y,0,63,5
au,N,Y,N,0,2,0
av,N,Y,N,0,4,0
aw,N,Y,N,0,6,0
ax,N,Y,Y,0,11,3
ay,N,Y,Y,0,19,4
az,N,Y,N,1,3,0
añ,N,N,N,0,1,0
aü,N,N,N,0,0,0
ba,Y,Y,Y,19,79,7
bb,N,Y,N,0,5,0
bc,N,N,N,0,1,0
bd,N,N,N,0,0,0
be,Y,Y,Y,56,94,12
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,10,131,56
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,1,0
bm,N,N,N,0,0,0
bn,N,Y,N,0,2,0
bo,Y,Y,N,20,71,1
bp,N,N,N,0,0,0
bq,N,N,N,0,0,0
br,N,Y,N,1,6,0
bs,N,Y,N,0,8,0
bt,N,Y,N,0,13,0
bu,Y,Y,Y,10,36,3
bv,N,N,N,0,0,0
bw,N,N,N,0,0,0
bx,N,N,N,0,0,0
by,N,N,N,0,0,0
bz,N,N,N,0,0,0
bñ,N,N,N,0,0,0
bü,Y,Y,N,9,87,1
ca,Y,Y,Y,69,101,16
cb,N,Y,N,0,49,0
cc,N,Y,N,0,2,0
cd,N,N,N,0,0,0
