bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,Y,Y,Y,8,2117,1342
ab,Y,Y,N,4,324,0
ac,Y,Y,N,7,266,0
ad,Y,Y,N,23,547,0
ae,N,Y,Y,1,88,37
af,Y,Y,N,49,1052,0
ag,Y,Y,N,932,2386,0
ah,Y,Y,N,71,1320,1
ai,Y,Y,Y,93,329,48
aj,Y,Y,N,12,349,0
ak,Y,Y,N,80,3258,1
al,Y,Y,Y,10,1736,3
am,Y,Y,N,191,3433,1
an,Y,Y,Y,150,5323,5
ao,Y,Y,Y,3,121,36
ap,N,Y,N,0,82,0
ar,Y,Y,N,58,881,0
as,Y,Y,N,47,1389,0
at,Y,Y,N,274,1810,0
au,Y,Y,Y,37,368,6
av,Y,Y,N,36,587,0
aw,Y,Y,N,399,1154,1
ay,Y,Y,N,36,549,1
az,N,N,N,0,0,0
aë,N,Y,N,1,115,1
aü,N,N,N,0,0,0
ba,Y,Y,Y,21,942,392
bb,N,N,N,0,0,0
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,Y,3,328,107
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,7,501,61
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,1,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,N,Y,Y,1,100,59
bp,N,N,N,0,0,0
br,N,N,N,0,0,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,4,396,65
bv,N,N,N,0,0,0
bw,Y,Y,N,4,122,0
by,N,Y,N,0,3,0
bz,N,N,N,0,0,0
bë,N,Y,Y,0,162,55
bü,N,Y,Y,0,18,7
ca,N,N,N,0,0,0
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,N,N,N,0,0,0
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,Y,Y,N,998,1281,1
ci,N,N,N,0,0,0
cj,N,N,N,0,0,0
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
co,N,N,N,0,0,0
cp,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cu,N,N,N,0,0,0
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cz,N,N,N,0,0,0
cë,N,N,N,0,0,0
cü,N,N,N,0,0,0
da,Y,Y,Y,6,1688,738
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,6,897,198
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,Y,N,N,4,0,0
di,Y,Y,Y,449,1052,76
dj,N,N,N,0,0,0
dk,N,N,N,1,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
do,Y,Y,Y,13,271,90
dp,N,N,N,0,0,0
dr,N,N,N,0,0,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,Y,Y,Y,16,588,78
dv,N,N,N,0,0,0
dw,N,Y,N,0,176,0
dy,Y,Y,N,165,123,0
dz,N,N,N,0,0,0
dë,N,Y,Y,0,262,5
dü,N,Y,N,0,6,0
ea,N,Y,Y,1,318,294
eb,N,Y,N,0,13,0
ec,N,Y,N,0,135,1
ed,N,Y,N,1,124,0
ee,N,Y,Y,0,1087,366
ef,N,Y,N,0,136,1
eg,Y,Y,N,7,649,0
eh,Y,Y,N,2,150,0
ei,N,Y,Y,0,82,36
ej,N,Y,N,1,124,0
ek,N,Y,N,0,1464,0
el,N,Y,N,1,1392,1
em,Y,Y,N,5,632,1
en,Y,Y,N,9,2597,0
eo,N,Y,Y,0,31,23
ep,N,Y,N,0,6,0
er,Y,Y,N,3,336,0
es,Y,Y,Y,2,830,3
et,Y,Y,N,7,414,0
eu,N,Y,Y,1,174,3
ev,N,Y,N,0,40,0
ew,N,Y,N,1,261,1
ey,Y,Y,N,2,672,1
ez,N,N,N,0,0,0
eë,N,Y,Y,0,10,6
eü,N,N,N,0,0,0
fa,Y,Y,Y,24,728,364
fb,N,N,N,0,0,0
fc,N,N,N,0,0,0
fd,N,N,N,0,0,0
fe,Y,Y,Y,9,480,98
ff,N,N,N,0,0,0
fg,N,N,N,0,0,0
fh,N,N,N,0,0,0
fi,Y,Y,Y,246,722,42
fj,N,N,N,0,0,0
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fo,Y,Y,Y,667,234,80
fp,N,N,N,0,0,0
fr,N,N,N,0,0,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fu,Y,Y,Y,20,763,99
fv,N,N,N,0,0,0
fw,Y,Y,N,3,74,0
fy,Y,Y,N,65,93,0
fz,N,N,N,0,0,0
fë,Y,Y,Y,5,241,19
fü,N,Y,N,0,12,1
ga,Y,Y,Y,288,4073,1112
gb,N,N,N,0,0,0
gc,N,N,N,0,0,0
gd,N,N,N,0,0,0
ge,Y,Y,Y,80,1107,332
gf,N,N,N,0,0,0
gg,N,N,N,0,0,0
gh,Y,Y,N,33,3468,0
gi,Y,Y,Y,203,1536,119
gj,N,N,N,0,1,0
gk,N,N,N,0,0,0
gl,N,N,N,0,0,0
gm,N,N,N,0,0,0
gn,N,N,N,0,1,0
go,Y,Y,Y,217,1259,204
gp,N,N,N,0,0,0
gr,N,N,N,0,0,0
gs,N,N,N,0,0,0
gt,N,N,N,0,0,0
gu,Y,Y,Y,503,2546,124
gv,N,N,N,0,0,0
gw,Y,Y,N,247,2157,0
gy,Y,Y,N,6,6,0
gz,N,N,N,0,0,0
gë,Y,Y,Y,310,556,57
gü,Y,Y,Y,8,24,4
ha,Y,Y,Y,1132,3517,825
hb,N,N,N,0,0,0
hc,N,N,N,0,0,0
hd,N,N,N,0,0,0
he,Y,Y,Y,43,1323,242
hf,N,N,N,0,0,0
hg,N,N,N,0,0,0
hh,N,N,N,0,0,0
hi,Y,Y,Y,14,2161,94
hj,N,Y,N,0,2,0
hk,N,N,N,0,0,0
hl,N,N,N,0,0,0
hm,N,N,N,0,0,0
hn,N,N,N,0,0,0
ho,Y,Y,Y,1027,1865,146
hp,N,N,N,0,0,0
hr,N,N,N,0,0,0
hs,N,N,N,0,0,0
ht,N,N,N,0,0,0
hu,Y,Y,Y,28,1670,119
hv,N,N,N,0,0,0
hw,Y,Y,N,2,321,0
hy,N,Y,Y,0,19,2
hz,N,N,N,0,0,0
hë,Y,Y,Y,6,550,21
hü,N,Y,N,1,12,1
ia,Y,Y,Y,6,258,199
ib,Y,Y,N,38,237,0
ic,Y,Y,N,136,100,0
id,Y,Y,N,94,402,0
ie,Y,Y,Y,2,930,862
if,Y,Y,N,153,510,0
ig,Y,Y,N,132,2687,0
ih,Y,Y,N,72,626,0
ii,Y,Y,Y,53,377,64
ij,Y,Y,N,30,392,0
ik,Y,Y,N,259,2904,0
il,Y,Y,Y,51,3466,2
im,Y,Y,N,230,983,0
in,Y,Y,N,328,2166,1
io,Y,Y,Y,4,45,4
ip,Y,Y,N,9,80,0
ir,Y,Y,N,57,269,0
is,Y,Y,N,162,1653,1
it,Y,Y,N,136,902,0
iu,Y,Y,Y,3,493,7
iv,Y,Y,N,15,46,0
iw,Y,Y,N,37,674,0
iy,Y,Y,N,334,758,0
iz,N,N,N,0,0,0
ië,Y,Y,Y,4,35,14
iü,N,N,N,0,0,0
ja,Y,Y,Y,3,665,458
jb,N,N,N,0,0,0
jc,N,N,N,0,0,0
jd,N,N,N,0,0,0
je,Y,Y,Y,7,346,129
jf,N,N,N,0,0,0
jg,N,N,N,0,0,0
jh,N,N,N,0,0,0
ji,Y,Y,Y,2,488,169
jj,N,N,N,0,0,0
jk,N,N,N,0,0,0
jl,N,N,N,0,0,0
jm,N,N,N,0,0,0
jn,N,N,N,0,0,0
jo,Y,Y,Y,2,95,29
jp,N,N,N,0,0,0
jr,N,N,N,0,0,0
js,N,N,N,0,0,0
jt,N,N,N,0,0,0
ju,Y,Y,Y,6,253,14
jv,N,N,N,0,0,0
jw,N,Y,N,0,31,0
jy,N,N,N,0,0,0
jz,N,N,N,0,0,0
jë,Y,Y,Y,3,234,55
jü,N,N,N,0,1,0
ka,Y,Y,Y,296,2704,1558
kb,N,N,N,0,0,0
kc,N,N,N,0,0,0
kd,N,N,N,0,0,0
ke,Y,Y,Y,43,1192,479
kf,N,N,N,0,0,0
kg,N,N,N,0,0,0
kh,Y,Y,N,30,1088,0
ki,Y,Y,Y,139,1399,119
kj,N,N,N,0,0,0
kk,N,N,N,1,1,0
kl,N,N,N,1,0,0
km,N,N,N,0,0,0
kn,N,N,N,0,0,0
ko,Y,Y,Y,217,816,181
kp,N,N,N,0,0,0
kr,N,N,N,0,0,0
ks,N,N,N,0,1,0
kt,N,N,N,0,0,0
ku,Y,Y,Y,1525,3698,108
kv,N,N,N,0,0,0
kw,Y,Y,N,184,1279,1
ky,N,Y,N,0,2,0
kz,N,N,N,0,0,0
kë,Y,Y,Y,4,442,35
kü,Y,Y,Y,7,84,4
la,Y,Y,Y,20,3342,2318
lb,N,N,N,0,0,0
lc,N,N,N,0,0,0
ld,N,N,N,0,0,0
le,Y,Y,Y,8,2933,1885
lf,N,N,N,0,0,0
lg,N,N,N,0,0,0
lh,N,N,N,0,1,0
li,Y,Y,Y,8,1876,271
lj,N,N,N,0,0,0
lk,N,N,N,0,0,0
ll,N,N,N,0,1,0
lm,N,N,N,0,1,1
ln,N,N,N,0,0,0
lo,Y,Y,Y,13,1156,159
lp,N,N,N,0,0,0
lr,N,N,N,0,0,0
ls,N,N,N,0,1,0
lt,N,N,N,0,0,0
lu,Y,Y,Y,69,676,123
lv,N,N,N,0,0,0
lw,Y,Y,N,31,107,0
ly,Y,Y,N,2,13,0
lz,N,N,N,0,0,0
lë,N,Y,Y,1,71,7
lü,N,Y,Y,0,4,4
ma,Y,Y,Y,526,1839,747
mb,Y,Y,N,68,1341,1
mc,Y,N,N,3,0,0
md,N,Y,N,1,2,0
me,Y,Y,Y,25,562,156
mf,N,N,N,0,1,0
mg,Y,N,N,2,0,0
mh,Y,Y,N,23,73,0
mi,Y,Y,Y,118,1170,143
mj,N,N,N,0,1,0
mk,N,N,N,1,0,0
ml,N,N,N,1,0,0
mm,Y,N,N,2,1,0
mn,N,Y,N,1,3,0
mo,Y,Y,Y,76,374,117
mp,Y,Y,N,47,149,0
mr,N,N,N,0,0,0
ms,Y,N,N,4,0,0
mt,Y,N,N,3,1,0
mu,Y,Y,Y,2388,3787,121
mv,N,N,N,1,1,0
mw,Y,Y,N,626,1270,1
my,N,Y,N,0,43,0
mz,N,N,N,0,0,0
më,Y,Y,Y,99,629,10
mü,Y,Y,Y,37,40,2
na,Y,Y,Y,452,2418,965
nb,N,N,N,0,0,0
nc,N,Y,N,0,36,0
nd,Y,Y,N,59,2815,0
ne,Y,Y,Y,80,932,307
nf,N,N,N,0,1,0
ng,Y,Y,Y,600,4271,2
nh,Y,Y,N,47,313,0
ni,Y,Y,Y,547,1679,566
nj,Y,Y,N,48,686,0
nk,Y,Y,N,70,250,0
nl,N,N,N,0,0,0
nm,N,N,N,0,1,0
nn,N,N,N,1,0,0
no,Y,Y,Y,245,373,181
np,N,N,N,0,0,0
nr,N,N,N,0,0,0
ns,Y,Y,N,4,32,0
nt,Y,Y,N,194,381,0
nu,Y,Y,Y,12,397,59
nv,N,N,N,0,0,0
nw,Y,Y,N,2,75,0
ny,Y,Y,N,107,1885,0
nz,N,N,N,0,0,0
në,Y,Y,Y,2324,391,39
nü,N,N,N,1,1,0
oa,N,Y,Y,0,123,114
ob,N,Y,N,0,40,0
oc,N,Y,N,0,210,0
od,N,Y,N,0,190,0
oe,N,Y,Y,0,72,48
of,N,Y,N,1,242,0
og,N,Y,N,1,566,0
oh,N,Y,N,0,269,0
oi,N,Y,Y,0,142,14
oj,N,Y,N,0,120,0
ok,N,Y,N,0,776,0
ol,N,Y,N,1,968,0
om,Y,Y,N,2,1228,0
on,Y,Y,N,3,2775,1
oo,Y,Y,Y,12,424,122
op,N,Y,N,0,22,0
or,N,Y,N,1,249,0
os,N,Y,N,0,746,0
ot,N,Y,N,0,183,0
ou,N,Y,Y,0,111,3
ov,N,Y,N,0,12,0
ow,Y,Y,N,2,1050,0
oy,Y,Y,N,3,947,0
oz,N,N,N,0,0,0
oë,N,Y,N,0,3,0
oü,N,N,N,0,0,0
pa,Y,Y,Y,2,194,29
pb,N,N,N,0,0,0
pc,N,N,N,0,0,0
pd,N,N,N,0,0,0
pe,N,Y,Y,0,62,8
pf,N,N,N,0,0,0
pg,N,N,N,0,0,0
ph,N,N,N,0,0,0
pi,N,Y,Y,1,85,13
pj,N,N,N,0,0,0
pk,N,N,N,0,1,0
pl,N,N,N,0,0,0
pm,N,N,N,0,0,0
pn,N,N,N,0,0,0
po,Y,Y,Y,2,25,9
pp,N,N,N,0,0,0
pr,N,N,N,0,0,0
ps,N,N,N,0,0,0
pt,N,N,N,0,0,0
pu,N,Y,Y,1,61,4
pv,N,N,N,0,0,0
pw,Y,Y,N,2,6,0
py,N,Y,N,0,14,0
pz,N,N,N,0,0,0
pë,N,Y,N,0,28,0
pü,N,N,N,0,1,0
ra,Y,Y,Y,118,1271,618
rb,N,N,N,0,0,0
rc,N,N,N,0,0,0
rd,N,N,N,0,0,0
re,Y,Y,Y,17,613,297
