bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,N,Y,Y,0,21,9
ab,Y,Y,Y,2,72,3
ad,Y,Y,Y,19,303,2
ae,N,N,N,0,1,0
af,Y,Y,Y,12,855,146
ag,Y,Y,Y,54,1257,6
ah,Y,Y,Y,7,251,13
ai,N,Y,N,0,2,0
ak,Y,Y,Y,28,568,76
al,Y,Y,Y,11,242,16
am,Y,Y,Y,10,511,46
an,Y,Y,Y,44,1468,3
ap,Y,Y,Y,11,407,66
ar,N,Y,Y,1,183,30
as,Y,Y,Y,18,137,4
at,Y,Y,Y,12,1336,7
au,N,Y,Y,0,17,8
av,Y,Y,Y,21,299,3
aw,Y,Y,Y,27,241,9
ay,Y,Y,Y,7,381,242
az,Y,Y,Y,2,155,13
aá,N,N,N,0,0,0
aí,N,N,N,0,0,0
aŋ,Y,Y,Y,17,425,88
aɓ,N,Y,Y,0,32,2
aɗ,Y,Y,Y,2,174,13
aə,N,Y,Y,1,16,8
aʼ,N,Y,Y,1,52,16
ba,Y,Y,Y,56,212,42
bb,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,N,4,5,0
bf,N,N,N,0,0,0
bg,N,Y,N,0,3,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,8,47,11
bk,N,N,N,0,0,0
bl,Y,Y,N,7,17,1
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bp,N,N,N,0,0,0
br,Y,Y,N,7,23,1
bs,N,Y,N,0,18,0
bt,N,Y,N,0,3,0
bu,Y,Y,Y,26,53,10
bv,N,N,N,0,0,0
bw,N,Y,N,0,5,0
by,N,N,N,0,0,0
bz,Y,N,N,2,0,0
bá,N,N,N,0,0,0
bí,N,N,N,0,0,0
bŋ,N,N,N,0,0,0
bɓ,N,N,N,0,0,0
bɗ,N,N,N,1,0,0
bə,Y,Y,Y,5,60,8
bʼ,N,N,N,0,0,0
da,Y,Y,Y,84,396,48
db,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,12,14,2
df,N,N,N,0,1,0
dg,Y,Y,Y,48,25,2
dh,N,N,N,0,0,0
