bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,Y,Y,Y,2511,13170,270
ac,Y,Y,N,108,1552,1
ae,N,N,N,0,0,0
af,Y,Y,N,2,6,0
ag,N,N,N,0,0,0
ah,Y,Y,N,797,2965,1
ai,Y,Y,N,28,119,1
ak,Y,Y,Y,481,7507,3
al,Y,Y,N,138,3948,1
am,Y,Y,Y,589,6335,2
an,Y,Y,Y,2065,9105,2
ao,N,N,N,0,0,0
ap,Y,Y,N,169,2274,0
ar,Y,Y,N,207,3847,1
as,Y,Y,N,119,1178,0
at,Y,Y,N,188,1723,0
au,N,N,N,0,1,1
av,Y,Y,N,162,2281,0
aw,Y,Y,Y,477,2910,2
ax,N,N,N,0,0,0
ay,Y,Y,N,39,1711,1
ca,Y,Y,Y,3,963,452
cc,N,N,N,0,1,0
ce,Y,Y,Y,2,1072,161
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,Y,Y,N,13,2043,0
ci,Y,Y,Y,5,671,15
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,1,0,1
cn,N,N,N,0,0,0
co,Y,Y,Y,3,194,48
cp,N,N,N,0,0,0
cr,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cu,Y,Y,Y,3,377,19
cv,N,N,N,0,0,0
cw,N,Y,N,1,3,0
cx,N,N,N,0,0,0
cy,N,N,N,0,0,0
ea,N,N,N,0,0,0
ec,Y,Y,N,148,399,0
ee,Y,Y,Y,153,4307,9
ef,Y,N,N,2,0,0
eg,N,N,N,0,0,0
eh,Y,Y,N,617,721,0
ei,N,Y,N,0,1089,0
ek,Y,Y,N,654,2227,1
el,Y,Y,N,133,9004,1
em,Y,Y,N,443,978,0
en,Y,Y,Y,916,3076,2
eo,N,N,N,0,0,0
ep,Y,Y,N,193,346,0
er,Y,Y,N,192,5052,1
es,Y,Y,N,67,366,0
et,Y,Y,N,205,150,0
eu,N,N,N,0,1,1
ev,Y,Y,N,157,417,0
ew,Y,Y,N,227,259,0
ex,N,N,N,0,0,0
ey,Y,Y,N,36,1534,0
fa,N,Y,Y,1,7,2
fc,N,N,N,0,0,0
fe,N,Y,N,0,7,0
ff,N,N,N,0,0,0
fg,N,N,N,0,0,0
fh,N,N,N,0,0,0
fi,N,Y,Y,0,5,2
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fo,N,N,N,0,0,0
fp,N,N,N,0,0,0
fr,N,N,N,0,0,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fu,N,Y,Y,0,3,3
fv,N,N,N,0,0,0
fw,N,N,N,0,0,0
fx,N,N,N,0,0,0
fy,N,N,N,0,0,0
ga,N,N,N,0,0,0
gc,N,N,N,0,0,0
ge,N,N,N,0,0,0
gf,N,N,N,0,0,0
gg,N,N,N,0,0,0
gh,N,N,N,0,0,0
gi,N,N,N,0,0,0
gk,N,N,N,0,0,0
gl,N,N,N,0,0,0
gm,N,N,N,0,0,0
gn,N,N,N,0,0,0
go,N,N,N,0,0,0
gp,N,N,N,0,0,0
gr,N,N,N,0,0,0
gs,N,N,N,0,0,0
gt,N,N,N,0,0,0
gu,N,N,N,0,0,0
gv,N,N,N,0,0,0
gw,N,N,N,0,0,0
gx,N,N,N,0,0,0
gy,N,N,N,0,0,0
ha,Y,Y,Y,912,10522,4368
hc,N,N,N,0,0,0
he,Y,Y,Y,154,5539,1204
hf,N,N,N,0,0,0
hg,N,N,N,0,0,0
hh,N,N,N,0,0,0
hi,Y,Y,Y,525,5188,102
hk,N,N,N,0,1,0
hl,N,N,N,0,0,0
hm,N,N,N,0,1,0
hn,N,N,N,0,0,0
ho,Y,Y,Y,239,2125,71
hp,N,N,N,0,0,0
hr,N,N,N,0,0,0
hs,N,N,N,0,0,0
ht,N,N,N,0,0,0
hu,Y,Y,Y,10,3615,250
hv,N,N,N,0,0,0
hw,Y,Y,N,2,1401,0
hx,N,N,N,0,0,0
hy,N,N,N,0,0,0
ia,N,N,N,0,0,0
ic,Y,Y,N,28,1200,0
ie,N,N,N,0,0,0
if,Y,N,N,2,1,0
ig,N,N,N,0,0,0
ih,Y,Y,N,135,6175,0
ii,Y,Y,Y,173,3402,53
ik,Y,Y,N,168,1970,1
il,Y,Y,N,36,894,0
im,Y,Y,N,49,1640,0
in,Y,Y,N,324,3263,0
io,N,N,N,0,0,0
ip,Y,Y,N,81,1716,0
ir,Y,Y,N,57,1174,0
is,Y,Y,N,38,691,0
it,Y,Y,N,59,941,0
iu,N,N,N,0,0,0
iv,Y,Y,N,44,872,0
iw,Y,Y,Y,29,5473,2
ix,N,N,N,0,0,0
iy,Y,Y,N,19,2016,0
ka,Y,Y,Y,816,5043,2757
kc,N,N,N,0,0,0
ke,Y,Y,Y,58,2658,1219
kf,N,N,N,0,0,0
kg,N,N,N,1,0,1
kh,Y,Y,N,33,4254,1
ki,Y,Y,Y,2216,2718,17
kk,N,N,N,0,1,0
kl,N,N,N,0,0,0
km,N,N,N,0,1,0
kn,N,N,N,0,0,0
ko,Y,Y,Y,519,1467,127
kp,N,N,N,0,0,0
kr,Y,N,N,2,0,0
ks,N,N,N,0,0,0
kt,N,N,N,0,0,0
ku,Y,Y,Y,49,1772,74
kv,N,N,N,0,0,0
kw,Y,Y,N,2,249,0
kx,N,N,N,0,0,0
ky,N,N,N,0,0,0
la,Y,Y,Y,4,9979,5588
lc,N,N,N,0,0,0
le,Y,Y,Y,3,6117,2414
lf,N,N,N,0,0,0
lg,N,N,N,0,0,0
lh,N,N,N,0,0,0
li,Y,Y,Y,5,3246,87
lk,N,N,N,0,0,0
ll,N,N,N,0,1,0
lm,N,N,N,0,0,0
ln,N,N,N,0,0,0
lo,Y,Y,Y,3,1208,170
lp,N,N,N,0,0,0
lr,N,N,N,0,0,0
ls,N,N,N,0,1,0
lt,N,N,N,1,1,1
lu,Y,Y,Y,2,608,41
lv,N,N,N,0,0,0
lw,N,Y,N,0,19,0
lx,N,N,N,0,0,0
ly,N,Y,N,1,239,0
ma,Y,Y,Y,292,2123,365
mc,N,Y,N,0,5,0
me,Y,Y,Y,26,1571,128
mf,N,N,N,1,0,0
mg,N,N,N,0,0,0
mh,N,N,N,0,0,0
mi,Y,Y,Y,167,1032,35
mk,N,Y,N,1,5,0
ml,N,N,N,0,0,0
mm,Y,Y,N,437,560,1
mn,N,N,N,0,0,0
mo,Y,Y,Y,307,1952,1086
mp,Y,Y,N,113,700,0
mr,N,Y,N,0,3,0
ms,N,N,N,0,1,0
mt,N,Y,N,0,8,0
mu,Y,Y,Y,2498,4407,27
mv,Y,Y,N,78,464,0
mw,Y,Y,Y,1086,1757,2
mx,N,N,N,0,0,0
my,N,Y,N,0,7,0
na,Y,Y,Y,710,9513,1058
nc,Y,Y,N,47,307,0
ne,Y,Y,Y,70,1777,410
nf,N,N,N,0,0,0
ng,N,N,N,0,0,0
nh,N,Y,N,0,347,0
ni,Y,Y,Y,850,3998,2388
nk,Y,Y,N,344,318,0
nl,Y,Y,N,70,2182,0
nm,N,N,N,0,0,0
nn,Y,Y,N,423,3018,0
no,Y,Y,Y,426,2207,1487
np,N,N,N,0,0,0
nr,Y,Y,N,75,855,1
ns,Y,Y,N,28,196,0
nt,Y,Y,N,74,315,0
nu,Y,Y,Y,23,588,18
nv,N,Y,N,0,67,0
nw,N,Y,N,0,190,0
nx,N,N,N,0,0,0
ny,Y,Y,N,9,3114,1
oa,N,N,N,0,0,0
oc,Y,Y,Y,132,947,2
oe,N,N,N,0,0,0
of,Y,Y,N,2,2,0
og,N,N,N,0,0,0
oh,Y,Y,N,768,1119,0
oi,N,Y,N,0,5,1
ok,Y,Y,N,613,1682,0
ol,Y,Y,N,172,1670,0
