bigram,valid_start,valid_middle,valid_end,start_count,middle_count,end_count
aa,N,Y,Y,1,631,25
ab,N,Y,N,1,250,0
ac,N,Y,N,0,57,1
ad,N,Y,Y,1,355,2
ae,N,N,N,0,0,0
af,N,Y,N,0,16,0
ag,N,Y,N,1,286,0
ah,N,N,N,1,0,0
ai,N,Y,Y,1,2,2
aj,N,Y,N,0,32,0
ak,N,Y,N,0,62,0
al,Y,Y,N,2,358,1
am,N,Y,N,0,199,1
an,Y,Y,Y,6,956,10
ao,N,N,N,0,0,0
ap,N,Y,N,1,34,0
as,N,Y,N,1,12,0
at,N,Y,N,0,55,0
au,N,N,N,0,0,0
av,N,N,N,0,0,0
aw,N,Y,N,0,26,0
ay,Y,Y,N,2,33,0
añ,N,Y,N,0,9,0
aŋ,N,Y,N,0,13,0
ba,Y,Y,Y,81,375,283
bb,N,N,N,0,0,0
bc,N,N,N,0,0,0
bd,N,N,N,0,0,0
be,Y,Y,Y,17,25,14
bf,N,N,N,0,0,0
bg,N,N,N,0,0,0
bh,N,N,N,0,0,0
bi,Y,Y,Y,88,335,43
bj,N,N,N,0,0,0
bk,N,N,N,0,0,0
bl,N,N,N,0,0,0
bm,N,N,N,0,0,0
bn,N,N,N,0,0,0
bo,Y,Y,Y,148,32,3
bp,N,N,N,0,0,0
bs,N,N,N,0,0,0
bt,N,N,N,0,0,0
bu,Y,Y,Y,69,118,43
bv,N,N,N,0,0,0
bw,N,N,N,0,0,0
by,N,N,N,0,0,0
bñ,N,N,N,0,0,0
bŋ,N,N,N,0,0,0
ca,Y,Y,N,60,27,0
cb,N,N,N,0,0,0
cc,N,N,N,0,0,0
cd,N,N,N,0,0,0
ce,Y,Y,N,8,35,1
cf,N,N,N,0,0,0
cg,N,N,N,0,0,0
ch,N,N,N,0,0,0
ci,Y,Y,Y,27,143,3
cj,N,N,N,0,0,0
ck,N,N,N,0,0,0
cl,N,N,N,0,0,0
cm,N,N,N,0,0,0
cn,N,N,N,0,0,0
co,Y,Y,N,22,11,1
cp,N,N,N,0,0,0
cs,N,N,N,0,0,0
ct,N,N,N,0,0,0
cu,Y,Y,N,15,4,0
cv,N,N,N,0,0,0
cw,N,N,N,0,0,0
cy,N,N,N,0,0,0
cñ,N,N,N,0,0,0
cŋ,N,N,N,0,0,0
da,Y,Y,Y,74,118,51
db,N,N,N,0,0,0
dc,N,N,N,0,0,0
dd,N,N,N,0,0,0
de,Y,Y,Y,6,8,5
df,N,N,N,0,0,0
dg,N,N,N,0,0,0
dh,N,N,N,0,0,0
di,Y,Y,Y,57,807,425
dj,N,N,N,0,0,0
dk,N,N,N,0,0,0
dl,N,N,N,0,0,0
dm,N,N,N,0,0,0
dn,N,N,N,0,0,0
do,Y,Y,Y,27,68,57
dp,N,N,N,0,0,0
ds,N,N,N,0,0,0
dt,N,N,N,0,0,0
du,Y,Y,Y,41,39,22
dv,N,N,N,0,0,0
dw,N,N,N,0,0,0
dy,N,N,N,0,0,0
dñ,N,N,N,0,0,0
dŋ,N,N,N,0,0,0
ea,N,N,N,0,0,0
eb,N,Y,N,0,47,1
ec,N,Y,N,0,7,0
ed,N,Y,N,0,76,0
ee,N,Y,N,0,29,1
ef,N,Y,N,0,2,0
eg,N,Y,N,1,37,0
eh,N,N,N,0,0,0
ei,N,N,N,0,0,0
ej,N,Y,N,0,3,0
ek,N,Y,N,0,25,0
el,N,Y,N,0,121,0
em,N,Y,N,1,34,0
en,Y,Y,Y,3,267,5
eo,N,N,N,0,0,0
ep,N,Y,N,0,12,0
es,N,Y,N,1,2,0
et,N,Y,N,0,14,0
eu,N,N,N,0,0,0
ev,N,N,N,0,0,0
ew,N,N,N,0,0,0
ey,N,Y,N,0,8,0
eñ,N,N,N,0,1,0
eŋ,N,Y,N,0,4,0
fa,Y,Y,Y,58,38,2
fb,N,N,N,0,0,0
fc,N,N,N,0,0,0
fd,N,N,N,0,0,0
fe,Y,Y,N,5,2,1
ff,N,N,N,0,0,0
fg,N,N,N,0,0,0
fh,N,N,N,0,0,0
fi,Y,Y,N,26,7,0
fj,N,N,N,0,0,0
fk,N,N,N,0,0,0
fl,N,N,N,0,0,0
fm,N,N,N,0,0,0
fn,N,N,N,0,0,0
fo,Y,Y,N,5,14,1
fp,N,N,N,0,0,0
fs,N,N,N,0,0,0
ft,N,N,N,0,0,0
fu,Y,Y,N,33,13,1
fv,N,N,N,0,0,0
fw,N,N,N,0,0,0
fy,N,N,N,0,0,0
fñ,N,N,N,0,0,0
fŋ,N,N,N,0,0,0
ga,Y,Y,Y,25,137,119
gb,Y,Y,N,52,34,0
gc,N,N,N,0,0,0
gd,N,N,N,0,0,0
ge,Y,Y,Y,2,2,2
gf,N,N,N,0,0,0
gg,N,N,N,0,0,0
gh,N,N,N,0,0,0
gi,Y,Y,Y,2,441,99
gj,N,N,N,0,0,0
gk,N,N,N,0,0,0
gl,N,N,N,0,0,0
gm,N,N,N,0,0,0
gn,N,N,N,0,0,0
go,Y,Y,Y,20,17,2
gp,N,N,N,0,0,0
gs,N,N,N,0,0,0
gt,N,N,N,0,0,0
gu,Y,Y,Y,15,156,136
gv,N,N,N,0,0,0
gw,N,N,N,0,0,0
gy,N,N,N,0,0,0
gñ,N,N,N,0,0,0
gŋ,N,N,N,0,0,0
ha,N,N,N,1,1,0
hb,N,N,N,0,0,0
hc,N,N,N,0,0,0
hd,N,N,N,0,0,0
he,N,N,N,0,0,0
hf,N,N,N,0,0,0
hg,N,N,N,0,0,0
hh,N,N,N,0,0,0
hi,N,N,N,0,0,0
hj,N,N,N,0,0,0
hk,N,N,N,0,0,0
hl,N,N,N,0,0,0
hm,N,N,N,0,0,0
hn,N,N,N,0,0,0
ho,N,N,N,0,0,0
hp,N,N,N,0,0,0
hs,N,N,N,0,0,0
ht,N,N,N,0,0,0
hu,N,N,N,0,0,0
hv,N,N,N,0,0,0
hw,N,N,N,0,0,0
hy,N,N,N,0,0,0
hñ,N,N,N,0,0,0
hŋ,N,N,N,0,0,0
ia,Y,Y,Y,3,440,17
ib,N,Y,N,0,167,0
ic,N,Y,N,0,56,0
id,N,Y,N,0,226,1
ie,N,Y,Y,0,244,13
if,N,Y,N,0,15,0
ig,N,Y,Y,1,153,2
ih,N,N,N,0,0,0
ii,N,Y,Y,0,126,14
ij,N,Y,N,0,30,0
ik,N,Y,N,0,154,1
il,N,Y,N,0,204,0
im,N,Y,N,0,193,1
in,Y,Y,Y,2,353,2
io,N,N,N,0,0,0
ip,N,Y,N,1,43,0
is,N,Y,N,1,35,0
it,N,Y,N,0,71,0
iu,N,N,N,0,0,0
iv,N,N,N,0,0,0
iw,N,Y,N,0,4,0
iy,Y,Y,N,2,34,0
iñ,N,Y,N,0,17,0
iŋ,N,Y,N,1,32,0
ja,Y,Y,Y,79,42,4
jb,N,N,N,0,0,0
jc,N,N,N,0,0,0
jd,N,N,N,0,0,0
je,Y,Y,Y,16,24,3
jf,N,N,N,0,0,0
jg,N,N,N,0,0,0
jh,N,N,N,0,0,0
ji,Y,Y,Y,35,34,2
jj,N,N,N,0,0,0
jk,N,N,N,0,0,0
jl,N,N,N,0,0,0
jm,N,N,N,0,0,0
jn,N,N,N,0,0,0
jo,Y,Y,N,19,11,0
jp,N,N,N,0,0,0
js,N,N,N,0,0,0
jt,N,N,N,0,0,0
ju,Y,Y,Y,37,13,2
jv,N,N,N,0,0,0
jw,N,N,N,0,0,0
jy,N,N,N,0,0,0
jñ,N,N,N,0,0,0
jŋ,N,N,N,0,0,0
ka,Y,Y,Y,46,199,34
kb,N,N,N,0,0,0
kc,N,N,N,0,0,0
kd,N,N,N,0,0,0
ke,Y,Y,Y,2,8,4
kf,N,N,N,0,0,0
kg,N,N,N,0,0,0
kh,N,N,N,0,0,0
ki,Y,Y,Y,3,7,3
kj,N,N,N,0,0,0
kk,N,N,N,0,0,0
kl,N,N,N,0,0,0
km,N,N,N,0,0,0
kn,N,N,N,0,0,0
ko,Y,Y,Y,51,22,4
kp,Y,Y,N,119,99,1
ks,N,N,N,0,0,0
kt,N,N,N,0,0,0
ku,Y,Y,Y,60,44,3
kv,N,N,N,0,0,0
kw,N,N,N,0,0,0
ky,N,N,N,0,0,0
kñ,N,N,N,0,0,0
kŋ,N,N,N,0,0,0
la,Y,Y,Y,29,157,126
lb,N,N,N,0,0,0
lc,N,N,N,0,0,0
ld,N,N,N,0,0,0
le,Y,Y,Y,19,44,24
lf,N,N,N,0,0,0
lg,N,N,N,0,0,0
lh,N,N,N,0,0,0
li,Y,Y,Y,62,697,417
lj,N,N,N,0,0,0
lk,N,N,N,0,0,0
ll,N,N,N,0,0,0
lm,N,N,N,0,0,0
ln,N,N,N,0,0,0
lo,Y,Y,Y,18,106,92
lp,N,N,N,0,0,0
ls,N,N,N,0,0,0
lt,N,N,N,0,0,0
lu,Y,Y,Y,19,58,38
lv,N,N,N,0,0,0
lw,N,N,N,0,0,0
ly,N,N,N,0,0,0
lñ,N,N,N,0,0,0
lŋ,N,N,N,0,0,0
ma,Y,Y,Y,82,426,361
mb,N,N,N,0,0,0
mc,N,N,N,0,0,0
md,N,N,N,0,0,0
me,N,Y,Y,1,19,15
mf,N,N,N,0,0,0
mg,N,N,N,0,0,0
mh,N,N,N,0,0,0
mi,Y,Y,Y,29,36,29
mj,N,N,N,0,0,0
mk,N,N,N,0,0,0
ml,N,N,N,0,0,0
mm,N,N,N,1,0,1
mn,N,N,N,0,0,0
mo,Y,Y,Y,27,87,35
mp,N,N,N,0,0,0
ms,N,N,N,0,0,0
mt,N,N,N,0,0,0
mu,Y,Y,Y,34,70,49
mv,N,N,N,0,0,0
mw,N,N,N,0,0,0
my,N,N,N,0,0,0
mñ,N,N,N,0,0,0
mŋ,N,N,N,0,0,0
na,Y,Y,Y,56,127,84
